 avg_rating,father,grandfather,price,ratings,sum_rating,super_father,title
0,保温杯,水杯水具,￥188.08,,,厨具、家居,
0,随行杯,水杯水具,￥78.05 - ￥120.91,,,厨具、家居,
0,日用清洁,其它分类,￥199.52,,,美妆、个护健康,
0,衣物清洁,其它分类,￥98.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥75.31,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥60.89,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥111.02,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥99.81,,,美妆、个护健康,
0,眼睛护理,其它分类,"￥1,001.01 - ￥1,282.65",,,美妆、个护健康,
0,老年用品,其它分类,￥170.92,,,美妆、个护健康,
0,足部护理,其它分类,￥81.71,,,美妆、个护健康,
0,保温杯,水杯水具,￥135.30,,,厨具、家居,
0,日用清洁,其它分类,￥155.81,,,美妆、个护健康,
0,衣物清洁,其它分类,￥36.90,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥39.90,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥77.03,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥122.90,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥98.48,,,美妆、个护健康,
0,眼睛护理,其它分类,￥318.11 - ￥327.85,,,美妆、个护健康,
0,老年用品,其它分类,"￥2,600.00",,,美妆、个护健康,
0,足部护理,其它分类,￥44.00,,,美妆、个护健康,
0,保温杯,水杯水具,￥144.62,,,厨具、家居,
0,日用清洁,其它分类,￥199.52,,,美妆、个护健康,
0,衣物清洁,其它分类,￥45.84,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥87.80,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥113.00,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥150.51,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥96.71,,,美妆、个护健康,
0,眼睛护理,其它分类,￥148.77 - ￥370.85,,,美妆、个护健康,
0,老年用品,其它分类,￥119.53,,,美妆、个护健康,
0,足部护理,其它分类,￥108.00,,,美妆、个护健康,
0,日用清洁,其它分类,￥69.90,,,美妆、个护健康,
0,衣物清洁,其它分类,￥39.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥87.58,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥59.00,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥366.15,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥95.46,,,美妆、个护健康,
0,眼睛护理,其它分类,"￥1,062.56",,,美妆、个护健康,
0,老年用品,其它分类,￥85.40,,,美妆、个护健康,
0,足部护理,其它分类,￥76.19 - ￥145.52,,,美妆、个护健康,
0,日用清洁,其它分类,￥66.99,,,美妆、个护健康,
0,衣物清洁,其它分类,￥133.61,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥137.49,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥59.00,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥96.89,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥240.44,,,美妆、个护健康,
0,眼睛护理,其它分类,￥884.13,,,美妆、个护健康,
0,老年用品,其它分类,￥392.40,,,美妆、个护健康,
0,足部护理,其它分类,￥206.87,,,美妆、个护健康,
0,日用清洁,其它分类,￥104.30,,,美妆、个护健康,
0,衣物清洁,其它分类,￥158.15,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥111.33,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥233.32,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥292.52,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥100.78,,,美妆、个护健康,
0,眼睛护理,其它分类,"￥717.83 - ￥1,405.07",,,美妆、个护健康,
0,老年用品,其它分类,￥208.03,,,美妆、个护健康,
0,日用清洁,其它分类,￥138.09,,,美妆、个护健康,
0,衣物清洁,其它分类,￥216.82,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥52.59,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥79.00,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥100.00,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥118.17,,,美妆、个护健康,
0,眼睛护理,其它分类,￥211.77 - ￥855.65,,,美妆、个护健康,
0,老年用品,其它分类,￥78.95,,,美妆、个护健康,
0,日用清洁,其它分类,￥57.39,,,美妆、个护健康,
0,衣物清洁,其它分类,￥98.60,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥49.00,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥637.15,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥113.74,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥94.35,,,美妆、个护健康,
0,眼睛护理,其它分类,￥148.85,,,美妆、个护健康,
0,老年用品,其它分类,￥130.02,,,美妆、个护健康,
0,日用清洁,其它分类,￥147.90,,,美妆、个护健康,
0,衣物清洁,其它分类,￥93.80,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥36.00,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥169.90,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥102.78,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥313.87,,,美妆、个护健康,
0,眼睛护理,其它分类,￥178.00 - ￥208.13,,,美妆、个护健康,
0,日用清洁,其它分类,￥142.08,,,美妆、个护健康,
0,衣物清洁,其它分类,￥174.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥196.61,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥53.35,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥77.07,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥95.19,,,美妆、个护健康,
0,眼睛护理,其它分类,"￥841.58 - ￥1,288.43",,,美妆、个护健康,
0,日用清洁,其它分类,￥460.66,,,美妆、个护健康,
0,衣物清洁,其它分类,￥85.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥285.03,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥68.00,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥561.15,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥234.71,,,美妆、个护健康,
0,日用清洁,其它分类,￥114.73,,,美妆、个护健康,
0,衣物清洁,其它分类,￥102.25,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥70.30,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥97.12,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥228.05,,,美妆、个护健康,
0,女士卫生护理,其它分类,￥300.26,,,美妆、个护健康,
0,牙刷,口腔护理,￥254.77,,,美妆、个护健康,
0,日用清洁,其它分类,￥97.82,,,美妆、个护健康,
0,衣物清洁,其它分类,￥39.90,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥37.90,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥57.30,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥126.64,,,美妆、个护健康,
0,牙刷,口腔护理,￥163.65,,,美妆、个护健康,
0,日用清洁,其它分类,￥186.70,,,美妆、个护健康,
0,衣物清洁,其它分类,￥48.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥113.54,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥64.50,,,美妆、个护健康,
0,洗碗机专用,其它分类,￥496.16,,,美妆、个护健康,
0,牙膏,口腔护理,￥140.72,,,美妆、个护健康,
0,牙刷,口腔护理,￥552.38,,,美妆、个护健康,
0,日用清洁,其它分类,￥451.53,,,美妆、个护健康,
0,衣物清洁,其它分类,￥70.45,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥114.23,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥49.80,,,美妆、个护健康,
0,牙膏,口腔护理,￥130.82,,,美妆、个护健康,
0,牙刷,口腔护理,￥166.82,,,美妆、个护健康,
0,日用清洁,其它分类,￥94.85,,,美妆、个护健康,
0,衣物清洁,其它分类,￥236.00,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥48.00,,,美妆、个护健康,
0,驱蚊杀虫,其它分类,￥57.81,,,美妆、个护健康,
0,电动美容器,个护电器,"￥5,864.03",,,美妆、个护健康,
0,牙膏,口腔护理,￥163.14,,,美妆、个护健康,
0,牙刷,口腔护理,"￥1,324.02",,,美妆、个护健康,
0,日用清洁,其它分类,￥79.00,,,美妆、个护健康,
0,衣物清洁,其它分类,￥75.92,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥39.00,,,美妆、个护健康,
0,电动美容器,个护电器,"￥7,800.00",,,美妆、个护健康,
0,电动按摩器,个护电器,"￥3,280.00",,,美妆、个护健康,
0,牙膏,口腔护理,￥89.00,,,美妆、个护健康,
0,牙刷,口腔护理,￥325.60,,,美妆、个护健康,
0,日用清洁,其它分类,￥93.03,,,美妆、个护健康,
0,衣物清洁,其它分类,￥64.86,,,美妆、个护健康,
0,家用清洁剂,其它分类,"￥2,647.96",,,美妆、个护健康,
0,电动美容器,个护电器,"￥8,888.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥299.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥119.00,,,美妆、个护健康,
0,牙刷,口腔护理,￥138.71,,,美妆、个护健康,
0,日用清洁,其它分类,￥382.35,,,美妆、个护健康,
0,衣物清洁,其它分类,￥119.43,,,美妆、个护健康,
0,家用清洁剂,其它分类,￥72.38,,,美妆、个护健康,
0,电动美容器,个护电器,"￥1,064.49",,,美妆、个护健康,
0,电动按摩器,个护电器,"￥1,800.00",,,美妆、个护健康,
0,牙膏,口腔护理,￥87.10,,,美妆、个护健康,
0,牙刷,口腔护理,￥850.00,,,美妆、个护健康,
0,日用清洁,其它分类,￥59.90,,,美妆、个护健康,
0,衣物清洁,其它分类,￥440.00,,,美妆、个护健康,
0,漱口水,口腔护理,￥129.37,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥683.82,,,美妆、个护健康,
0,电动美发器,个护电器,"￥1,135.06",,,美妆、个护健康,
0,电动美容器,个护电器,"￥3,580.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥39.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥38.00,,,美妆、个护健康,
0,牙刷,口腔护理,￥148.21,,,美妆、个护健康,
0,日用清洁,其它分类,,,,美妆、个护健康,
0,衣物清洁,其它分类,￥192.82,,,美妆、个护健康,
0,漱口水,口腔护理,￥124.25,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥174.74,,,美妆、个护健康,
0,电动美发器,个护电器,"￥3,650.00",,,美妆、个护健康,
0,电动美容器,个护电器,￥79.00,,,美妆、个护健康,
0,电动按摩器,个护电器,￥69.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥104.05,,,美妆、个护健康,
0,牙刷,口腔护理,￥190.66,,,美妆、个护健康,
0,日用清洁,其它分类,￥129.00,,,美妆、个护健康,
0,漱口水,口腔护理,￥39.90,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥95.11,,,美妆、个护健康,
0,电动美发器,个护电器,"￥1,289.61",,,美妆、个护健康,
0,电动美容器,个护电器,"￥7,498.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥569.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥108.03,,,美妆、个护健康,
0,牙刷,口腔护理,￥152.19,,,美妆、个护健康,
0,日用清洁,其它分类,￥96.00,,,美妆、个护健康,
0,电动脱毛仪,个护电器,￥698.47,,,美妆、个护健康,
0,漱口水,口腔护理,￥105.34,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥81.31,,,美妆、个护健康,
0,电动美发器,个护电器,￥856.74,,,美妆、个护健康,
0,电动美容器,个护电器,"￥1,599.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥469.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥49.00,,,美妆、个护健康,
0,牙刷,口腔护理,￥866.79,,,美妆、个护健康,
0,电动脱毛仪,个护电器,"￥1,330.99",,,美妆、个护健康,
0,漱口水,口腔护理,￥108.38,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥118.00,,,美妆、个护健康,
0,电动美发器,个护电器,￥333.75,,,美妆、个护健康,
0,电动美容器,个护电器,"￥8,800.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥229.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥169.05,,,美妆、个护健康,
0,牙刷,口腔护理,￥147.98,,,美妆、个护健康,
0,电动脱毛仪,个护电器,"￥2,827.61",,,美妆、个护健康,
0,漱口水,口腔护理,￥164.05,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥144.94,,,美妆、个护健康,
0,电动美发器,个护电器,￥629.75,,,美妆、个护健康,
0,电动美容器,个护电器,￥199.00,,,美妆、个护健康,
0,电动按摩器,个护电器,￥269.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥84.01,,,美妆、个护健康,
0,牙刷,口腔护理,￥124.25,,,美妆、个护健康,
0,电动剃须刀,个护电器,￥897.88,,,美妆、个护健康,
0,电动脱毛仪,个护电器,￥209.23,,,美妆、个护健康,
0,漱口水,口腔护理,￥98.84,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥145.38,,,美妆、个护健康,
0,电动美发器,个护电器,￥190.00,,,美妆、个护健康,
0,电动美容器,个护电器,"￥1,790.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥999.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥101.95,,,美妆、个护健康,
0,牙刷,口腔护理,￥98.10,,,美妆、个护健康,
0,电动剃须刀,个护电器,￥179.52,,,美妆、个护健康,
0,电动脱毛仪,个护电器,￥726.21,,,美妆、个护健康,
0,漱口水,口腔护理,￥246.09,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥95.86,,,美妆、个护健康,
0,电动美发器,个护电器,￥129.00,,,美妆、个护健康,
0,电动美容器,个护电器,"￥4,800.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥599.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥138.98,,,美妆、个护健康,
0,牙刷,口腔护理,￥275.29,,,美妆、个护健康,
0,电吹风,个护电器,￥412.45,,,美妆、个护健康,
0,电动剃须刀,个护电器,￥368.15,,,美妆、个护健康,
0,电动脱毛仪,个护电器,"￥2,844.61",,,美妆、个护健康,
0,漱口水,口腔护理,￥147.59,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥149.00,,,美妆、个护健康,
0,电动美发器,个护电器,￥97.00,,,美妆、个护健康,
0,电动美容器,个护电器,"￥2,666.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥498.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥134.39,,,美妆、个护健康,
0,牙刷,口腔护理,￥147.00,,,美妆、个护健康,
0,电吹风,个护电器,"￥2,550.00",,,美妆、个护健康,
0,电动剃须刀,个护电器,￥465.70,,,美妆、个护健康,
0,电动脱毛仪,个护电器,￥245.44,,,美妆、个护健康,
0,漱口水,口腔护理,￥153.20,,,美妆、个护健康,
0,耳鼻毛修剪器,个护电器,￥200.02,,,美妆、个护健康,
0,电动美发器,个护电器,"￥1,024.31",,,美妆、个护健康,
0,电动美容器,个护电器,"￥1,950.00",,,美妆、个护健康,
0,电动按摩器,个护电器,￥730.00,,,美妆、个护健康,
0,牙膏,口腔护理,￥23.90,,,美妆、个护健康,
0,牙刷,口腔护理,￥76.58,,,美妆、个护健康,
0,电吹风,个护电器,"￥2,550.00",,,美妆、个护健康,
0,拼插,玩具,￥207.15,,,玩具、母婴,
0,运动户外,玩具,￥166.40,,,玩具、母婴,
0,电子,玩具,￥138.56,,,玩具、母婴,
0,模型组装,玩具,￥55.18,,,玩具、母婴,
0,一段,奶粉,￥549.82,,,玩具、母婴,
0,二段,奶粉,￥179.17,,,玩具、母婴,
0,三段,奶粉,￥432.92,,,玩具、母婴,
0,四/五段,奶粉,￥51.87,,,玩具、母婴,
0,米粉,辅食营养,￥64.88,,,玩具、母婴,
0,果蔬泥,辅食营养,￥112.88,,,玩具、母婴,
0,拼图,玩具,￥118.94,,,玩具、母婴,
0,遥控电动,玩具,"￥1,183.36",,,玩具、母婴,
0,拼插,玩具,"￥1,499.00",,,玩具、母婴,
0,运动户外,玩具,￥737.21,,,玩具、母婴,
0,电子,玩具,￥291.14,,,玩具、母婴,
0,模型组装,玩具,￥51.95,,,玩具、母婴,
0,一段,奶粉,￥314.56,,,玩具、母婴,
0,二段,奶粉,￥888.36,,,玩具、母婴,
0,三段,奶粉,￥818.72,,,玩具、母婴,
0,四/五段,奶粉,"￥1,667.95",,,玩具、母婴,
0,米粉,辅食营养,￥336.57,,,玩具、母婴,
0,绘画DIY,玩具,"￥1,016.59",,,玩具、母婴,
0,拼图,玩具,￥267.34,,,玩具、母婴,
0,遥控电动,玩具,￥294.84,,,玩具、母婴,
0,拼插,玩具,"￥2,759.00",,,玩具、母婴,
0,运动户外,玩具,￥126.27,,,玩具、母婴,
0,电子,玩具,￥220.99,,,玩具、母婴,
0,模型组装,玩具,￥743.15,,,玩具、母婴,
0,一段,奶粉,"￥1,169.71",,,玩具、母婴,
0,二段,奶粉,￥162.37,,,玩具、母婴,
0,三段,奶粉,"￥1,135.47",,,玩具、母婴,
0,四/五段,奶粉,￥275.60,,,玩具、母婴,
0,米粉,辅食营养,￥177.29,,,玩具、母婴,
0,绘画DIY,玩具,￥79.09,,,玩具、母婴,
0,拼图,玩具,￥89.73,,,玩具、母婴,
0,遥控电动,玩具,￥922.84,,,玩具、母婴,
0,拼插,玩具,￥188.00,,,玩具、母婴,
0,运动户外,玩具,￥483.44,,,玩具、母婴,
0,电子,玩具,￥171.92,,,玩具、母婴,
0,模型组装,玩具,"￥1,101.06",,,玩具、母婴,
0,一段,奶粉,"￥1,212.37",,,玩具、母婴,
0,二段,奶粉,￥270.21,,,玩具、母婴,
0,三段,奶粉,￥171.09,,,玩具、母婴,
0,四/五段,奶粉,￥102.71,,,玩具、母婴,
0,桌游,玩具,￥165.87,,,玩具、母婴,
0,绘画DIY,玩具,￥484.05,,,玩具、母婴,
0,拼图,玩具,￥90.73,,,玩具、母婴,
0,遥控电动,玩具,"￥1,933.97",,,玩具、母婴,
0,拼插,玩具,￥858.00,,,玩具、母婴,
0,运动户外,玩具,￥103.83,,,玩具、母婴,
0,电子,玩具,￥164.46,,,玩具、母婴,
0,模型组装,玩具,￥292.12,,,玩具、母婴,
0,一段,奶粉,￥794.27,,,玩具、母婴,
0,二段,奶粉,￥264.12,,,玩具、母婴,
0,三段,奶粉,￥319.15,,,玩具、母婴,
0,四/五段,奶粉,￥393.71,,,玩具、母婴,
0,桌游,玩具,￥261.32,,,玩具、母婴,
0,益智科教,玩具,￥547.19,,,玩具、母婴,
0,绘画DIY,玩具,￥102.09,,,玩具、母婴,
0,拼图,玩具,￥163.14,,,玩具、母婴,
0,遥控电动,玩具,"￥1,091.52",,,玩具、母婴,
0,拼插,玩具,￥122.00,,,玩具、母婴,
0,运动户外,玩具,￥128.13,,,玩具、母婴,
0,电子,玩具,￥345.29,,,玩具、母婴,
0,模型组装,玩具,￥200.24,,,玩具、母婴,
0,一段,奶粉,￥621.75,,,玩具、母婴,
0,二段,奶粉,￥613.44,,,玩具、母婴,
0,三段,奶粉,￥175.29,,,玩具、母婴,
0,四/五段,奶粉,￥58.92,,,玩具、母婴,
0,桌游,玩具,￥218.52,,,玩具、母婴,
0,益智科教,玩具,￥476.60,,,玩具、母婴,
0,绘画DIY,玩具,￥106.23,,,玩具、母婴,
0,拼图,玩具,￥138.08,,,玩具、母婴,
0,遥控电动,玩具,"￥1,751.72",,,玩具、母婴,
0,拼插,玩具,￥399.00,,,玩具、母婴,
